#nmismatch	name1	strand1	start1	end1	name2	strand2	start2	end2
5	U00096.2	+	4532752	4532804	NODE_289_length_70_cov_2.142857	-	48	100
0	U00096.2	+	71762	71857	NODE_290_length_66_cov_1.121212	+	1	96
0	U00096.2	+	65841	65940	NODE_291_length_70_cov_1.785714	+	1	100
17	U00096.2	+	3748719	3748805	NODE_291_length_70_cov_1.785714	-	1	87
0	U00096.2	+	32165	32264	NODE_292_length_70_cov_2.300000	-	1	100
0	U00096.2	+	98777	98888	NODE_293_length_82_cov_2.353658	+	1	112
0	U00096.2	+	36842	36941	NODE_294_length_70_cov_2.414286	+	1	100
0	U00096.2	+	56727	56826	NODE_295_length_70_cov_1.685714	+	1	100
0	U00096.2	+	18204	18298	NODE_296_length_65_cov_1.707692	+	1	95
0	U00096.2	+	1049097	1049157	NODE_297_length_31_cov_1.709677	+	1	61
1	U00096.2	+	3581547	3581607	NODE_297_length_31_cov_1.709677	+	1	61
2	U00096.2	+	4516591	4516649	NODE_297_length_31_cov_1.709677	+	1	59
1	U00096.2	+	20407	20467	NODE_297_length_31_cov_1.709677	-	1	61
0	U00096.2	+	278998	279058	NODE_297_length_31_cov_1.709677	-	1	61
0	U00096.2	+	290469	290529	NODE_297_length_31_cov_1.709677	-	1	61
1	U00096.2	+	1977138	1977198	NODE_297_length_31_cov_1.709677	-	1	61
0	U00096.2	+	41865	41964	NODE_298_length_70_cov_2.214286	+	1	100
0	U00096.2	+	6396	6529	NODE_299_length_104_cov_1.346154	+	1	134
0	U00096.2	+	64709	64808	NODE_300_length_70_cov_1.857143	+	1	100
0	U00096.2	+	59343	59475	NODE_301_length_103_cov_1.174757	-	1	133
0	U00096.2	+	22594	22693	NODE_302_length_70_cov_1.985714	-	1	100
0	U00096.2	+	54133	54232	NODE_303_length_70_cov_2.000000	-	1	100
